"module name","license","repository"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.4","MIT","https://github.com/lodash/lodash"
"log-symbols@2.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"loglevel@1.6.0","MIT","https://github.com/pimterry/loglevel"
"longest-streak@2.0.2","MIT","https://github.com/wooorm/longest-streak"
"longest@1.0.1","MIT","https://github.com/jonschlinkert/longest"
"loose-envify@1.3.1","MIT","https://github.com/zertosh/loose-envify"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection"
"lru-cache@4.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"ltcdr@2.2.1","MIT*","https://github.com/calvinmetcalf/ltcdr"
"macaddress@0.2.8","MIT","https://github.com/scravy/node-macaddress"
"make-dir@1.1.0","MIT","https://github.com/sindresorhus/make-dir"
"makeerror@1.0.11","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"map-obj@2.0.0","MIT","https://github.com/sindresorhus/map-obj"
"map-stream@0.1.0","Custom: https://github.com/dominictarr/event-stream","https://github.com/dominictarr/map-stream"
"markdown-escapes@1.0.1","MIT","https://github.com/wooorm/markdown-escapes"
"markdown-table@1.1.1","MIT","https://github.com/wooorm/markdown-table"
"math-expression-evaluator@1.2.17","MIT","https://github.com/redhivesoftware/math-expression-evaluator.git#readme"
"mathml-tag-names@2.0.1","MIT","https://github.com/wooorm/mathml-tag-names"
"md5.js@1.3.4","MIT","https://github.com/crypto-browserify/md5.js"
"mdast-util-compact@1.0.1","MIT","https://github.com/syntax-tree/mdast-util-compact"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"mem@1.1.0","MIT","https://github.com/sindresorhus/mem"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"memorystream@0.3.1","MIT","https://github.com/JSBizon/node-memorystream"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow"
"meow@4.0.0","MIT","https://github.com/sindresorhus/meow"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge@1.2.0","MIT","https://github.com/yeikos/js.merge"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@2.3.11","MIT","https://github.com/jonschlinkert/micromatch"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.27.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.30.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.32.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.15","MIT","https://github.com/jshttp/mime-types"
"mime-types@2.1.17","MIT","https://github.com/jshttp/mime-types"
"mime@1.4.1","MIT","https://github.com/broofa/node-mime"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mimic-fn@1.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"minimalistic-assert@1.0.0","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist-options@3.0.2","MIT","https://github.com/vadimdemedes/minimist-options"
"minimist@0.0.10","MIT","https://github.com/substack/minimist"
"minimist@0.0.8","MIT","https://github.com/substack/minimist"
"minimist@1.1.3","MIT","https://github.com/substack/minimist"
"minimist@1.2.0","MIT","https://github.com/substack/minimist"
"mississippi@1.3.0","BSD-2-Clause","https://github.com/maxogden/mississippi"
"mixin-object@2.0.1","MIT","https://github.com/jonschlinkert/mixin-object"
"mkdirp@0.3.5","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp"
"moment@2.20.1","MIT","https://github.com/moment/moment"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently"
"moxios@0.4.0","MIT","https://github.com/mzabriskie/moxios"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"multicast-dns-service-types@1.1.0","MIT","https://github.com/mafintosh/multicast-dns-service-types"
"multicast-dns@6.2.1","MIT","https://github.com/mafintosh/multicast-dns"
"mute-stream@0.0.5","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"nan@2.8.0","MIT","https://github.com/nodejs/nan"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"nearley@2.11.0","MIT","https://github.com/hardmath123/nearley"
"negotiator@0.6.1","MIT","https://github.com/jshttp/negotiator"
"node-fetch@1.7.3","MIT","https://github.com/bitinn/node-fetch"
"node-forge@0.6.33","BSD","https://github.com/digitalbazaar/forge"
"node-gyp@3.6.2","MIT","https://github.com/nodejs/node-gyp"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-libs-browser@2.1.0","MIT","https://github.com/webpack/node-libs-browser"
"node-notifier@5.1.2","MIT","https://github.com/mikaelbr/node-notifier"
"node-pre-gyp@0.6.39","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-sass@4.7.2","MIT","https://github.com/sass/node-sass"
"nomnom@1.6.2","MIT*","https://github.com/harthur/nomnom"
"noms@0.0.0","ISC","https://github.com/calvinmetcalf/noms"
"nopt@2.2.1","MIT","https://github.com/isaacs/nopt"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"nopt@4.0.1","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.4.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@2.1.1","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"normalize-selector@0.2.0","MIT","https://github.com/getify/normalize-selector"
"normalize-url@1.9.1","MIT","https://github.com/sindresorhus/normalize-url"
"npm-run-all@4.1.2","MIT","https://github.com/mysticatea/npm-run-all"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path"
"npmlog@4.1.0","ISC","https://github.com/npm/npmlog"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"nth-check@1.0.1","BSD*","https://github.com/fb55/nth-check"
"num2fraction@1.2.2","MIT","https://github.com/yisibl/num2fraction"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nwmatcher@1.4.3","MIT","https://github.com/dperini/nwmatcher"
"oauth-sign@0.8.2","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@3.0.0","MIT","https://github.com/sindresorhus/object-assign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-hash@1.2.0","MIT","https://github.com/puleos/object-hash"
"object-inspect@1.5.0","MIT","https://github.com/substack/object-inspect"
"object-is@1.0.1","MIT","https://github.com/ljharb/object-is"
"object-keys@1.0.11","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.0","MIT","https://github.com/ljharb/object.assign"
"object.entries@1.0.4","MIT","https://github.com/es-shims/Object.entries"
"object.omit@2.0.1","MIT","https://github.com/jonschlinkert/object.omit"
"object.values@1.0.4","MIT","https://github.com/es-shims/Object.values"
"obuf@1.1.1","MIT","https://github.com/indutny/offset-buffer"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished"
"on-headers@1.0.1","MIT","https://github.com/jshttp/on-headers"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onecolor@3.0.5","BSD-2-Clause","https://github.com/One-com/one-color"
"onetime@1.1.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"opn@5.1.0","MIT","https://github.com/sindresorhus/opn"
"optimist@0.6.1","MIT*","https://github.com/substack/node-optimist"
"optionator@0.8.2","MIT","https://github.com/gkz/optionator"
"original@1.0.0","MIT","https://github.com/unshiftio/original"
"os-browserify@0.3.0","MIT","https://github.com/CoderPuppy/os-browserify"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-locale@1.4.0","MIT","https://github.com/sindresorhus/os-locale"
"os-locale@2.1.0","MIT","https://github.com/sindresorhus/os-locale"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.4","ISC","https://github.com/npm/osenv"
"output-file-sync@1.1.2","MIT","https://github.com/shinnn/output-file-sync"
"p-cancelable@0.3.0","MIT","https://github.com/sindresorhus/p-cancelable"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally"
"p-limit@1.2.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@2.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@1.2.0","MIT","https://github.com/sindresorhus/p-map"
"p-try@1.0.0","MIT","https://github.com/sindresorhus/p-try"
"pako@1.0.6","(MIT AND Zlib)","https://github.com/nodeca/pako"
"parallel-transform@1.1.0","MIT","https://github.com/mafintosh/parallel-transform"
"parse-asn1@5.1.0","ISC","https://github.com/crypto-browserify/parse-asn1"
"parse-entities@1.1.1","MIT","https://github.com/wooorm/parse-entities"
"parse-glob@3.0.4","MIT","https://github.com/jonschlinkert/parse-glob"
"parse-json@2.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@3.0.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json"
"parse5@1.5.1","MIT","https://github.com/inikulin/parse5"
"parse5@3.0.3","MIT","https://github.com/inikulin/parse5"
"parseurl@1.3.2","MIT","https://github.com/pillarjs/parseurl"
"path-browserify@0.0.0","MIT","https://github.com/substack/path-browserify"
"path-complete-extname@0.1.0","MIT","https://github.com/ruyadorno/path-complete-extname"
"path-exists@2.1.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@2.0.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@3.0.0","MIT","https://github.com/sindresorhus/path-type"
"pause-stream@0.0.11","MIT,Apache2","https://github.com/dominictarr/pause-stream"
"pbkdf2@3.0.14","MIT","https://github.com/crypto-browserify/pbkdf2"
"performance-now@0.2.0","MIT","https://github.com/meryn/performance-now"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pify@3.0.0","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pixrem@4.0.1","BSD-new","https://github.com/robwierzbowski/node-pixrem"
"pkg-dir@1.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-dir@2.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pleeease-filters@4.0.0","MIT*","https://github.com/iamvdo/pleeease-filters"
"pluralize@1.2.1","MIT","https://github.com/blakeembrey/pluralize"
"pluralize@7.0.0","MIT","https://github.com/blakeembrey/pluralize"
"portfinder@1.0.13","MIT","https://github.com/indexzero/node-portfinder"
"postcss-apply@0.8.0","Unlicense","https://github.com/pascalduez/postcss-apply"
"postcss-attribute-case-insensitive@2.0.0","MIT","https://github.com/Semigradsky/postcss-attribute-case-insensitive"
"postcss-calc@5.3.1","MIT","https://github.com/postcss/postcss-calc"
"postcss-calc@6.0.1","MIT","https://github.com/postcss/postcss-calc"
"postcss-color-function@4.0.1","MIT","https://github.com/postcss/postcss-color-function"
"postcss-color-gray@4.1.0","ISC","https://github.com/postcss/postcss-color-gray"
"postcss-color-hex-alpha@3.0.0","MIT","https://github.com/postcss/postcss-color-hex-alpha"
"postcss-color-hsl@2.0.0","MIT","https://github.com/dmarchena/postcss-color-hsl"
"postcss-color-hwb@3.0.0","MIT","https://github.com/postcss/postcss-color-hwb"
"postcss-color-rebeccapurple@3.0.0","MIT","https://github.com/postcss/postcss-color-rebeccapurple"
"postcss-color-rgb@2.0.0","MIT","https://github.com/dmarchena/postcss-color-rgb"
"postcss-color-rgba-fallback@3.0.0","MIT","https://github.com/postcss/postcss-color-rgba-fallback"
"postcss-colormin@2.2.2","MIT","https://github.com/ben-eb/postcss-colormin"
"postcss-convert-values@2.6.1","MIT","https://github.com/ben-eb/postcss-convert-values"
"postcss-cssnext@3.0.2","MIT","https://github.com/MoOx/postcss-cssnext"
"postcss-custom-media@6.0.0","MIT","https://github.com/postcss/postcss-custom-media"
"postcss-custom-properties@6.2.0","MIT","https://github.com/postcss/postcss-custom-properties"
"postcss-custom-selectors@4.0.1","MIT","https://github.com/postcss/postcss-custom-selectors"
"postcss-discard-comments@2.0.4","MIT","https://github.com/ben-eb/postcss-discard-comments"
"postcss-discard-duplicates@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-duplicates"
"postcss-discard-empty@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-empty"
"postcss-discard-overridden@0.1.1","MIT","https://github.com/Justineo/postcss-discard-overridden"
"postcss-discard-unused@2.2.3","MIT","https://github.com/ben-eb/postcss-discard-unused"
"postcss-filter-plugins@2.0.2","MIT","https://github.com/postcss/postcss-filter-plugins"
"postcss-font-family-system-ui@2.1.1","MIT","https://github.com/JLHwung/postcss-font-family-system-ui"
"postcss-font-variant@3.0.0","MIT","https://github.com/postcss/postcss-font-variant"
"postcss-html@0.12.0","MIT","https://github.com/gucong3000/postcss-html"
"postcss-image-set-polyfill@0.3.5","MIT","https://github.com/SuperOl3g/postcss-image-set-polyfill"
"postcss-import@11.0.0","MIT","https://github.com/postcss/postcss-import"
"postcss-initial@2.0.0","MIT","https://github.com/maximkoretskiy/postcss-initial"
"postcss-less@1.1.3","MIT","https://github.com/webschik/postcss-less"
"postcss-load-config@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-config"
"postcss-load-options@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-options"
"postcss-load-plugins@2.3.0","MIT","https://github.com/michael-ciniawsky/postcss-load-plugins"
"postcss-loader@2.0.10","MIT","https://github.com/postcss/postcss-loader"
"postcss-media-minmax@3.0.0","MIT","https://github.com/postcss/postcss-media-minmax"
"postcss-media-query-parser@0.2.3","MIT","https://github.com/dryoma/postcss-media-query-parser"
"postcss-merge-idents@2.1.7","MIT","https://github.com/ben-eb/postcss-merge-idents"
"postcss-merge-longhand@2.0.2","MIT","https://github.com/ben-eb/postcss-merge-longhand"
"postcss-merge-rules@2.1.2","MIT","https://github.com/ben-eb/postcss-merge-rules"
"postcss-message-helpers@2.0.0","MIT","https://github.com/MoOx/postcss-message-helpers"
"postcss-minify-font-values@1.0.5","MIT","https://github.com/TrySound/postcss-minify-font-values"
"postcss-minify-gradients@1.0.5","MIT","https://github.com/ben-eb/postcss-minify-gradients"
"postcss-minify-params@1.2.2","MIT","https://github.com/ben-eb/postcss-minify-params"
"postcss-minify-selectors@2.1.1","MIT","https://github.com/ben-eb/postcss-minify-selectors"
"postcss-modules-extract-imports@1.2.0","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@1.2.0","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@1.1.0","ISC","https://github.com/css-modules/postcss-modules-scope"
"postcss-modules-values@1.3.0","ISC","https://github.com/css-modules/postcss-modules-values"
"postcss-nesting@4.2.1","CC0-1.0","https://github.com/jonathantneal/postcss-nesting"
"postcss-normalize-charset@1.1.1","MIT","https://github.com/ben-eb/postcss-charset"
"postcss-normalize-url@3.0.8","MIT","https://github.com/ben-eb/postcss-normalize-url"
"postcss-ordered-values@2.2.3","MIT","https://github.com/ben-eb/postcss-ordered-values"
"postcss-pseudo-class-any-link@4.0.0","CC0-1.0","https://github.com/jonathantneal/postcss-pseudo-class-any-link"
"postcss-pseudoelements@5.0.0","MIT","https://github.com/axa-ch/postcss-pseudoelements"
"postcss-reduce-idents@2.4.0","MIT","https://github.com/ben-eb/postcss-reduce-idents"
"postcss-reduce-initial@1.0.1","MIT","https://github.com/ben-eb/postcss-reduce-initial"
"postcss-reduce-transforms@1.0.4","MIT","https://github.com/ben-eb/postcss-reduce-transforms"
"postcss-replace-overflow-wrap@2.0.0","MIT","https://github.com/MattDiMu/postcss-replace-overflow-wrap"
"postcss-reporter@5.0.0","MIT","https://github.com/postcss/postcss-reporter"
"postcss-resolve-nested-selector@0.1.1","MIT",""
"postcss-safe-parser@3.0.1","MIT","https://github.com/postcss/postcss-safe-parser"
"postcss-sass@0.2.0","MIT","https://github.com/AleshaOleg/postcss-sass"
"postcss-scss@1.0.2","MIT","https://github.com/postcss/postcss-scss"
"postcss-selector-matches@3.0.1","MIT","https://github.com/postcss/postcss-selector-matches"
"postcss-selector-not@3.0.1","MIT","https://github.com/postcss/postcss-selector-not"
"postcss-selector-parser@2.2.3","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-selector-parser@3.1.1","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-smart-import@0.7.6","MIT","https://github.com/sebastian-software/postcss-smart-import"
"postcss-svgo@2.1.6","MIT","https://github.com/ben-eb/postcss-svgo"
"postcss-unique-selectors@2.0.2","MIT","https://github.com/ben-eb/postcss-unique-selectors"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss-zindex@2.2.0","MIT","https://github.com/ben-eb/postcss-zindex"
"postcss@5.2.18","MIT","https://github.com/postcss/postcss"
"postcss@6.0.15","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve"
"prettier@1.9.2","MIT","https://github.com/prettier/prettier"
"pretty-format@21.2.1","MIT","https://github.com/facebook/jest"
"private@0.1.8","MIT","https://github.com/benjamn/private"
"process-nextick-args@1.0.7","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.10","MIT","https://github.com/shtylman/node-process"
"progress@1.1.8","MIT*","https://github.com/visionmedia/node-progress"
"progress@2.0.0","MIT","https://github.com/visionmedia/node-progress"
"promise-each@2.2.0","MIT","https://github.com/yoshuawuyts/promise-each"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight"
"promise@7.3.1","MIT","https://github.com/then/promise"
"prop-types-extra@1.0.1","MIT","https://github.com/react-bootstrap/react-prop-types"
"prop-types@15.6.0","MIT","https://github.com/reactjs/prop-types"
"proxy-addr@2.0.2","MIT","https://github.com/jshttp/proxy-addr"
"prr@1.0.1","MIT","https://github.com/rvagg/prr"
"ps-tree@1.1.0","MIT","https://github.com/indexzero/ps-tree"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"public-encrypt@4.0.0","MIT","https://github.com/crypto-browserify/publicEncrypt"
"pump@1.0.3","MIT","https://github.com/mafintosh/pump"
"pumpify@1.3.5","MIT","https://github.com/mafintosh/pumpify"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.5.1","MIT","https://github.com/kriskowal/q"
"qs@6.3.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.4.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.5.1","BSD-3-Clause","https://github.com/ljharb/qs"
"query-string@4.3.4","MIT","https://github.com/sindresorhus/query-string"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@0.0.4","MIT","https://github.com/unshiftio/querystringify"
"querystringify@1.0.0","MIT","https://github.com/unshiftio/querystringify"
"quick-lru@1.1.0","MIT","https://github.com/sindresorhus/quick-lru"
"raf@3.4.0","MIT","https://github.com/chrisdickinson/raf"
"railroad-diagrams@1.0.0","CC0-1.0","https://github.com/tabatkins/railroad-diagrams"
"randexp@0.4.6","MIT","https://github.com/fent/randexp.js"
"randomatic@1.1.7","MIT","https://github.com/jonschlinkert/randomatic"
"randombytes@2.0.5","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.3","MIT","https://github.com/crypto-browserify/randombytes"
"range-parser@1.2.0","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.3.2","MIT","https://github.com/stream-utils/raw-body"
"rc@1.2.1","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"rc@1.2.2","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-autosuggest@9.3.2","MIT","https://github.com/moroshko/react-autosuggest"
"react-autowhatever@10.1.0","MIT","https://github.com/moroshko/react-autowhatever"
"react-datetime@2.11.1","MIT","https://github.com/YouCanBookMe/react-datetime"
"react-dom@16.2.0","MIT","https://github.com/facebook/react"
"react-input-autosize@2.1.2","MIT","https://github.com/JedWatson/react-input-autosize"
"react-onclickoutside@6.7.0","MIT","https://github.com/Pomax/react-onclickoutside"
"react-overlays@0.8.3","MIT","https://github.com/react-bootstrap/react-overlays"
"react-reconciler@0.7.0","MIT","https://github.com/facebook/react"
"react-select@1.1.0","MIT","https://github.com/JedWatson/react-select"
"react-test-renderer@16.2.0","MIT","https://github.com/facebook/react"
"react-themeable@1.1.0","MIT","https://github.com/markdalgleish/react-themeable"
"react-transition-group@2.2.1","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react-wood-duck@0.1.44","AGPL-3.0","https://github.com/ca-cwds/react-wood-duck"
"react@16.2.0","MIT","https://github.com/facebook/react"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache"
"read-installed@4.0.3","ISC","https://github.com/isaacs/read-installed"
"read-package-json@2.0.12","ISC","https://github.com/npm/read-package-json"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg-up@2.0.0","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg-up@3.0.0","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@3.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.2.9","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.3.3","MIT","https://github.com/nodejs/readable-stream"
"readdir-scoped-modules@1.0.2","ISC","https://github.com/npm/readdir-scoped-modules"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp"
"readline2@1.0.1","MIT","https://github.com/SBoudrias/readline2"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"redent@2.0.0","MIT","https://github.com/sindresorhus/redent"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc"
"reduce-css-calc@2.1.3","MIT","https://github.com/MoOx/reduce-css-calc"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call"
"regenerate@1.3.3","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.10.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.10.1","BSD*","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-cache@0.4.4","MIT","https://github.com/jonschlinkert/regex-cache"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regexpu-core@2.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD*","https://github.com/jviereck/regjsparser"
"remark-parse@4.0.0","MIT","https://github.com/wooorm/remark/tree/master/packages/remark-parse"
"remark-stringify@4.0.0","MIT","https://github.com/wooorm/remark/tree/master/packages/remark-stringify"
"remark@8.0.0","MIT","https://github.com/wooorm/remark/tree/master/packages/remark"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"replace-ext@1.0.0","MIT","https://github.com/gulpjs/replace-ext"
"request@2.79.0","Apache-2.0","https://github.com/request/request"
"request@2.81.0","Apache-2.0","https://github.com/request/request"
"request@2.83.0","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@1.2.1","MIT","https://github.com/floatdrop/require-from-string"
"require-from-string@2.0.1","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require-uncached@1.0.3","MIT","https://github.com/sindresorhus/require-uncached"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-from@1.0.1","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve"
"resolve@1.5.0","MIT","https://github.com/browserify/node-resolve"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"rgb-hex@2.1.0","MIT","https://github.com/sindresorhus/rgb-hex"
"rgb@0.1.0","MIT*","https://github.com/kamicane/rgb"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align"
"rimraf@2.6.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.1","MIT","https://github.com/crypto-browserify/ripemd160"
"rst-selector-parser@2.2.3","BSD-3-Clause","https://github.com/aweary/rst-selector-parser"
"run-async@0.1.0","MIT","https://github.com/SBoudrias/run-async"
"run-async@2.3.0","MIT","https://github.com/SBoudrias/run-async"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rx-lite-aggregates@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@3.1.2","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx-lite@4.0.8","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"safe-buffer@5.0.1","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.1.1","MIT","https://github.com/feross/safe-buffer"
"sane@2.2.0","MIT","https://github.com/amasad/sane"
"sass-graph@2.2.4","MIT","https://github.com/xzyfer/sass-graph"
"sass-loader@6.0.6","MIT","https://github.com/webpack-contrib/sass-loader"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"schema-utils@0.3.0","MIT","https://github.com/webpack-contrib/schema-utils"
"scss-tokenizer@0.2.3","MIT","https://github.com/sasstools/scss-tokenizer"
"section-iterator@2.0.0","MIT","https://github.com/moroshko/section-iterator"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
